sport,league,season_year,date,event_id,competition_id,away_team,home_team,num_wp_points,ei_raw
MLB,MLB,2021,2021-06-12,401228011,401228011,San Diego Padres,New York Mets,64,0.027580
MLB,MLB,2021,2021-06-12,401228012,401228012,Seattle Mariners,Cleveland Indians,84,0.064700
MLB,MLB,2021,2021-06-12,401228016,401228016,Toronto Blue Jays,Boston Red Sox,73,0.033940
MLB,MLB,2021,2021-06-12,401228006,401228006,Colorado Rockies,Cincinnati Reds,76,0.042340
MLB,MLB,2021,2021-06-12,401228007,401228007,Houston Astros,Minnesota Twins,68,0.034220
MLB,MLB,2021,2021-06-12,401228013,401228013,San Francisco Giants,Washington Nationals,61,0.063020
MLB,MLB,2021,2021-06-12,401228014,401228014,St. Louis Cardinals,Chicago Cubs,71,0.028060
MLB,MLB,2021,2021-06-12,401228015,401228015,Texas Rangers,Los Angeles Dodgers,80,0.033880
MLB,MLB,2021,2021-06-13,401228024,401228024,New York Yankees,Philadelphia Phillies,68,0.018600
MLB,MLB,2021,2021-06-13,401228028,401228028,San Francisco Giants,Washington Nationals,70,0.021000
MLB,MLB,2021,2021-06-13,401228018,401228018,Atlanta Braves,Miami Marlins,79,0.031100
MLB,MLB,2021,2021-06-13,401228019,401228019,Baltimore Orioles,Tampa Bay Rays,68,0.030780
MLB,MLB,2021,2021-06-13,401228020,401228020,Chicago White Sox,Detroit Tigers,72,0.027800
MLB,MLB,2021,2021-06-13,401228021,401228021,Colorado Rockies,Cincinnati Reds,76,0.043880
MLB,MLB,2021,2021-06-13,401228026,401228026,San Diego Padres,New York Mets,73,0.061300
MLB,MLB,2021,2021-06-13,401228027,401228027,Seattle Mariners,Cleveland Indians,75,0.034860
MLB,MLB,2021,2021-06-13,401228031,401228031,Toronto Blue Jays,Boston Red Sox,84,0.020860
MLB,MLB,2021,2021-06-13,401228022,401228022,Houston Astros,Minnesota Twins,85,0.028460
MLB,MLB,2021,2021-06-13,401228025,401228025,Pittsburgh Pirates,Milwaukee Brewers,69,0.045740
MLB,MLB,2021,2021-06-13,401228023,401228023,Kansas City Royals,Oakland Athletics,74,0.033280
MLB,MLB,2021,2021-06-13,401228017,401228017,Los Angeles Angels,Arizona Diamondbacks,78,0.017360
MLB,MLB,2021,2021-06-13,401228030,401228030,Texas Rangers,Los Angeles Dodgers,78,0.030220
MLB,MLB,2021,2021-06-13,401228029,401228029,St. Louis Cardinals,Chicago Cubs,63,0.028480
MLB,MLB,2021,2021-06-14,401228035,401228035,Chicago Cubs,New York Mets,65,0.028120
MLB,MLB,2021,2021-06-14,401228041,401228041,Pittsburgh Pirates,Washington Nationals,70,0.050500
MLB,MLB,2021,2021-06-14,401228034,401228034,Baltimore Orioles,Cleveland Indians,63,0.040120
MLB,MLB,2021,2021-06-14,401228044,401228044,Toronto Blue Jays,Boston Red Sox,63,0.054700
MLB,MLB,2021,2021-06-14,401228036,401228036,Cincinnati Reds,Milwaukee Brewers,77,0.037300
MLB,MLB,2021,2021-06-14,401228037,401228037,Detroit Tigers,Kansas City Royals,83,0.043260
MLB,MLB,2021,2021-06-14,401228043,401228043,Tampa Bay Rays,Chicago White Sox,69,0.049180
MLB,MLB,2021,2021-06-14,401228038,401228038,Miami Marlins,St. Louis Cardinals,66,0.050480
MLB,MLB,2021,2021-06-14,401228042,401228042,San Diego Padres,Colorado Rockies,65,0.038420
MLB,MLB,2021,2021-06-14,401228032,401228032,Los Angeles Angels,Oakland Athletics,87,0.029820
MLB,MLB,2021,2021-06-14,401228033,401228033,Arizona Diamondbacks,San Francisco Giants,77,0.048900
MLB,MLB,2021,2021-06-14,401228039,401228039,Minnesota Twins,Seattle Mariners,75,0.069760
MLB,MLB,2021,2021-06-14,401228040,401228040,Philadelphia Phillies,Los Angeles Dodgers,66,0.033700
MLB,MLB,2021,2021-06-15,401228049,401228049,Chicago Cubs,New York Mets,72,0.053940
MLB,MLB,2021,2021-06-15,401228056,401228056,Pittsburgh Pirates,Washington Nationals,74,0.016660
MLB,MLB,2021,2021-06-15,401228054,401228054,New York Yankees,Toronto Blue Jays,82,0.076920
MLB,MLB,2021,2021-06-15,401228047,401228047,Baltimore Orioles,Cleveland Indians,75,0.023040
MLB,MLB,2021,2021-06-15,401228048,401228048,Boston Red Sox,Atlanta Braves,82,0.091340
MLB,MLB,2021,2021-06-15,401228050,401228050,Cincinnati Reds,Milwaukee Brewers,72,0.061060
MLB,MLB,2021,2021-06-15,401228051,401228051,Detroit Tigers,Kansas City Royals,70,0.053560
MLB,MLB,2021,2021-06-15,401228058,401228058,Tampa Bay Rays,Chicago White Sox,67,0.034080
MLB,MLB,2021,2021-06-15,401228059,401228059,Texas Rangers,Houston Astros,78,0.087440
MLB,MLB,2021,2021-06-15,401228052,401228052,Miami Marlins,St. Louis Cardinals,65,0.054440
MLB,MLB,2021,2021-06-15,401228057,401228057,San Diego Padres,Colorado Rockies,72,0.044560
MLB,MLB,2021,2021-06-15,401228045,401228045,Los Angeles Angels,Oakland Athletics,70,0.041460
MLB,MLB,2021,2021-06-15,401228046,401228046,Arizona Diamondbacks,San Francisco Giants,79,0.052180
MLB,MLB,2021,2021-06-15,401228053,401228053,Minnesota Twins,Seattle Mariners,72,0.020860
MLB,MLB,2021,2021-06-15,401228055,401228055,Philadelphia Phillies,Los Angeles Dodgers,77,0.045900
MLB,MLB,2021,2021-06-16,401228067,401228067,Miami Marlins,St. Louis Cardinals,66,0.056640
MLB,MLB,2021,2021-06-16,401228065,401228065,Cincinnati Reds,Milwaukee Brewers,68,0.049000
MLB,MLB,2021,2021-06-16,401228066,401228066,Detroit Tigers,Kansas City Royals,82,0.067760
MLB,MLB,2021,2021-06-16,401228073,401228073,Tampa Bay Rays,Chicago White Sox,83,0.075060
MLB,MLB,2021,2021-06-16,401228072,401228072,San Diego Padres,Colorado Rockies,82,0.084880
MLB,MLB,2021,2021-06-16,401228060,401228060,Los Angeles Angels,Oakland Athletics,75,0.039680
MLB,MLB,2021,2021-06-16,401228071,401228071,Pittsburgh Pirates,Washington Nationals,72,0.040720
MLB,MLB,2021,2021-06-16,401228063,401228063,Boston Red Sox,Atlanta Braves,90,0.096040
MLB,MLB,2021,2021-06-16,401228069,401228069,New York Yankees,Toronto Blue Jays,68,0.056160
MLB,MLB,2021,2021-06-16,401228062,401228062,Baltimore Orioles,Cleveland Indians,80,0.061200
MLB,MLB,2021,2021-06-16,401228064,401228064,Chicago Cubs,New York Mets,71,0.018160
MLB,MLB,2021,2021-06-16,401228074,401228074,Texas Rangers,Houston Astros,74,0.021440
MLB,MLB,2021,2021-06-16,401228061,401228061,Arizona Diamondbacks,San Francisco Giants,87,0.027780
MLB,MLB,2021,2021-06-16,401228068,401228068,Minnesota Twins,Seattle Mariners,69,0.021280
MLB,MLB,2021,2021-06-16,401228070,401228070,Philadelphia Phillies,Los Angeles Dodgers,74,0.057300
MLB,MLB,2021,2021-06-17,401228076,401228076,Baltimore Orioles,Cleveland Indians,78,0.037080
MLB,MLB,2021,2021-06-17,401228075,401228075,Arizona Diamondbacks,San Francisco Giants,75,0.013000
MLB,MLB,2021,2021-06-17,401228082,401228082,New York Yankees,Toronto Blue Jays,80,0.068900
MLB,MLB,2021,2021-06-17,401228078,401228078,Chicago Cubs,New York Mets,61,0.030780
MLB,MLB,2021,2021-06-17,401228083,401228083,St. Louis Cardinals,Atlanta Braves,67,0.028280
MLB,MLB,2021,2021-06-17,401228077,401228077,Chicago White Sox,Houston Astros,71,0.012140
MLB,MLB,2021,2021-06-17,401228079,401228079,Cincinnati Reds,San Diego Padres,73,0.074800
MLB,MLB,2021,2021-06-17,401228081,401228081,Milwaukee Brewers,Colorado Rockies,74,0.025000
MLB,MLB,2021,2021-06-17,401228080,401228080,Detroit Tigers,Los Angeles Angels,77,0.049900
MLB,MLB,2021,2021-06-17,401228084,401228084,Tampa Bay Rays,Seattle Mariners,73,0.069380
MLB,MLB,2021,2021-06-18,401228088,401228088,Cleveland Indians,Pittsburgh Pirates,77,0.034420
MLB,MLB,2021,2021-06-18,401228094,401228094,New York Mets,Washington Nationals,63,0.050280
MLB,MLB,2021,2021-06-18,401228095,401228095,Oakland Athletics,New York Yankees,69,0.051640
MLB,MLB,2021,2021-06-18,401228099,401228099,Toronto Blue Jays,Baltimore Orioles,72,0.042820
MLB,MLB,2021,2021-06-18,401228097,401228097,St. Louis Cardinals,Atlanta Braves,72,0.012980
MLB,MLB,2021,2021-06-18,401228091,401228091,Miami Marlins,Chicago Cubs,77,0.035920
MLB,MLB,2021,2021-06-18,401228093,401228093,Minnesota Twins,Texas Rangers,86,0.072880
MLB,MLB,2021,2021-06-18,401228085,401228085,Boston Red Sox,Kansas City Royals,75,0.055760
MLB,MLB,2021,2021-06-18,401228086,401228086,Chicago White Sox,Houston Astros,68,0.056620
MLB,MLB,2021,2021-06-18,401228092,401228092,Milwaukee Brewers,Colorado Rockies,83,0.102640
MLB,MLB,2021,2021-06-18,401228089,401228089,Detroit Tigers,Los Angeles Angels,78,0.018500
MLB,MLB,2021,2021-06-18,401228090,401228090,Los Angeles Dodgers,Arizona Diamondbacks,67,0.039860
MLB,MLB,2021,2021-06-18,401228096,401228096,Philadelphia Phillies,San Francisco Giants,67,0.034580
MLB,MLB,2021,2021-06-18,401228087,401228087,Cincinnati Reds,San Diego Padres,77,0.029780
MLB,MLB,2021,2021-06-18,401228098,401228098,Tampa Bay Rays,Seattle Mariners,71,0.027260
MLB,MLB,2021,2021-06-19,401228110,401228110,Oakland Athletics,New York Yankees,79,0.064960
MLB,MLB,2021,2021-06-19,401319234,401319234,New York Mets,Washington Nationals,60,0.030200
MLB,MLB,2021,2021-06-19,401228106,401228106,Miami Marlins,Chicago Cubs,72,0.012940
MLB,MLB,2021,2021-06-19,401228103,401228103,Cleveland Indians,Pittsburgh Pirates,72,0.035520
MLB,MLB,2021,2021-06-19,401228108,401228108,Minnesota Twins,Texas Rangers,67,0.059740
MLB,MLB,2021,2021-06-19,401228111,401228111,Philadelphia Phillies,San Francisco Giants,86,0.060780
MLB,MLB,2021,2021-06-19,401228114,401228114,Toronto Blue Jays,Baltimore Orioles,79,0.061300
MLB,MLB,2021,2021-06-19,401228100,401228100,Boston Red Sox,Kansas City Royals,73,0.035920
MLB,MLB,2021,2021-06-19,401228109,401228109,New York Mets,Washington Nationals,58,0.024300
MLB,MLB,2021,2021-06-19,401228101,401228101,Chicago White Sox,Houston Astros,73,0.026460
MLB,MLB,2021,2021-06-19,401228102,401228102,Cincinnati Reds,San Diego Padres,77,0.080640
MLB,MLB,2021,2021-06-19,401228107,401228107,Milwaukee Brewers,Colorado Rockies,82,0.082220
MLB,MLB,2021,2021-06-19,401228104,401228104,Detroit Tigers,Los Angeles Angels,77,0.020840
MLB,MLB,2021,2021-06-19,401228105,401228105,Los Angeles Dodgers,Arizona Diamondbacks,79,0.016160
MLB,MLB,2021,2021-06-19,401228113,401228113,Tampa Bay Rays,Seattle Mariners,76,0.072460
MLB,MLB,2021,2021-06-20,401228118,401228118,Cleveland Indians,Pittsburgh Pirates,67,0.056880
MLB,MLB,2021,2021-06-20,401228124,401228124,New York Mets,Washington Nationals,67,0.037900
MLB,MLB,2021,2021-06-20,401228125,401228125,Oakland Athletics,New York Yankees,63,0.057360
MLB,MLB,2021,2021-06-20,401228129,401228129,Toronto Blue Jays,Baltimore Orioles,79,0.040520
MLB,MLB,2021,2021-06-20,401228115,401228115,Boston Red Sox,Kansas City Royals,81,0.049500
MLB,MLB,2021,2021-06-20,401228116,401228116,Chicago White Sox,Houston Astros,77,0.031460
MLB,MLB,2021,2021-06-20,401337348,401337348,St. Louis Cardinals,Atlanta Braves,61,0.029940
MLB,MLB,2021,2021-06-20,401228121,401228121,Miami Marlins,Chicago Cubs,63,0.028960
MLB,MLB,2021,2021-06-20,401228123,401228123,Minnesota Twins,Texas Rangers,75,0.031060
MLB,MLB,2021,2021-06-20,401228122,401228122,Milwaukee Brewers,Colorado Rockies,79,0.066680
MLB,MLB,2021,2021-06-20,401228126,401228126,Philadelphia Phillies,San Francisco Giants,75,0.023420
MLB,MLB,2021,2021-06-20,401228119,401228119,Detroit Tigers,Los Angeles Angels,84,0.091300
MLB,MLB,2021,2021-06-20,401228117,401228117,Cincinnati Reds,San Diego Padres,72,0.041160
MLB,MLB,2021,2021-06-20,401228120,401228120,Los Angeles Dodgers,Arizona Diamondbacks,89,0.032080
MLB,MLB,2021,2021-06-20,401228128,401228128,Tampa Bay Rays,Seattle Mariners,73,0.075920
MLB,MLB,2021,2021-06-20,401228127,401228127,St. Louis Cardinals,Atlanta Braves,48,0.027280
MLB,MLB,2021,2021-06-21,401331817,401331817,Atlanta Braves,New York Mets,53,0.025300
MLB,MLB,2021,2021-06-21,401228133,401228133,Houston Astros,Baltimore Orioles,78,0.018440
MLB,MLB,2021,2021-06-21,401228132,401228132,Cleveland Indians,Chicago Cubs,68,0.036360
MLB,MLB,2021,2021-06-21,401228136,401228136,Oakland Athletics,Texas Rangers,76,0.028820
MLB,MLB,2021,2021-06-21,401228130,401228130,Atlanta Braves,New York Mets,52,0.040860
MLB,MLB,2021,2021-06-21,401228131,401228131,Cincinnati Reds,Minnesota Twins,107,0.121420
MLB,MLB,2021,2021-06-21,401228135,401228135,Milwaukee Brewers,Arizona Diamondbacks,71,0.025900
MLB,MLB,2021,2021-06-21,401228134,401228134,Los Angeles Dodgers,San Diego Padres,74,0.019660
MLB,MLB,2021,2021-06-22,401228140,401228140,Cincinnati Reds,Minnesota Twins,82,0.082080
MLB,MLB,2021,2021-06-22,401228139,401228139,Chicago White Sox,Pittsburgh Pirates,70,0.053720
MLB,MLB,2021,2021-06-22,401228143,401228143,Houston Astros,Baltimore Orioles,69,0.048680
MLB,MLB,2021,2021-06-22,401228144,401228144,Kansas City Royals,New York Yankees,83,0.072540
MLB,MLB,2021,2021-06-22,401228151,401228151,Washington Nationals,Philadelphia Phillies,76,0.064360
MLB,MLB,2021,2021-06-22,401228137,401228137,Atlanta Braves,New York Mets,69,0.030340
MLB,MLB,2021,2021-06-22,401228138,401228138,Boston Red Sox,Tampa Bay Rays,90,0.095100
MLB,MLB,2021,2021-06-22,401228149,401228149,St. Louis Cardinals,Detroit Tigers,78,0.028960
MLB,MLB,2021,2021-06-22,401228150,401228150,Toronto Blue Jays,Miami Marlins,66,0.049840
MLB,MLB,2021,2021-06-22,401228141,401228141,Cleveland Indians,Chicago Cubs,67,0.029160
MLB,MLB,2021,2021-06-22,401228147,401228147,Oakland Athletics,Texas Rangers,83,0.019380
MLB,MLB,2021,2021-06-22,401228148,401228148,San Francisco Giants,Los Angeles Angels,72,0.024940
MLB,MLB,2021,2021-06-22,401228146,401228146,Milwaukee Brewers,Arizona Diamondbacks,70,0.027240
MLB,MLB,2021,2021-06-22,401228145,401228145,Los Angeles Dodgers,San Diego Padres,70,0.046440
MLB,MLB,2021,2021-06-22,401228142,401228142,Colorado Rockies,Seattle Mariners,61,0.048960
MLB,MLB,2021,2021-06-23,401228154,401228154,Chicago White Sox,Pittsburgh Pirates,76,0.060900
MLB,MLB,2021,2021-06-23,401228164,401228164,Washington Nationals,Philadelphia Phillies,93,0.105160
MLB,MLB,2021,2021-06-23,401228162,401228162,St. Louis Cardinals,Detroit Tigers,71,0.045060
MLB,MLB,2021,2021-06-23,401228159,401228159,Milwaukee Brewers,Arizona Diamondbacks,73,0.054320
MLB,MLB,2021,2021-06-23,401228161,401228161,San Francisco Giants,Los Angeles Angels,104,0.120320
MLB,MLB,2021,2021-06-23,401228155,401228155,Colorado Rockies,Seattle Mariners,68,0.028680
MLB,MLB,2021,2021-06-23,401228156,401228156,Houston Astros,Baltimore Orioles,82,0.014660
MLB,MLB,2021,2021-06-23,401228157,401228157,Kansas City Royals,New York Yankees,82,0.110060
MLB,MLB,2021,2021-06-23,401228152,401228152,Atlanta Braves,New York Mets,79,0.041020
MLB,MLB,2021,2021-06-23,401228153,401228153,Boston Red Sox,Tampa Bay Rays,81,0.025500
MLB,MLB,2021,2021-06-23,401228163,401228163,Toronto Blue Jays,Miami Marlins,71,0.036480
MLB,MLB,2021,2021-06-23,401228160,401228160,Oakland Athletics,Texas Rangers,71,0.068160
MLB,MLB,2021,2021-06-23,401228158,401228158,Los Angeles Dodgers,San Diego Padres,71,0.056020
MLB,MLB,2021,2021-06-24,401228171,401228171,Kansas City Royals,New York Yankees,79,0.032700
MLB,MLB,2021,2021-06-24,401228172,401228172,Oakland Athletics,Texas Rangers,75,0.024140
MLB,MLB,2021,2021-06-24,401228166,401228166,Baltimore Orioles,Toronto Blue Jays,76,0.014180
MLB,MLB,2021,2021-06-24,401228165,401228165,Atlanta Braves,Cincinnati Reds,79,0.066760
MLB,MLB,2021,2021-06-24,401228167,401228167,Boston Red Sox,Tampa Bay Rays,68,0.057640
MLB,MLB,2021,2021-06-24,401228170,401228170,Houston Astros,Detroit Tigers,90,0.019520
MLB,MLB,2021,2021-06-24,401228174,401228174,Washington Nationals,Miami Marlins,75,0.022000
MLB,MLB,2021,2021-06-24,401228169,401228169,Cleveland Indians,Minnesota Twins,70,0.046200
MLB,MLB,2021,2021-06-24,401228173,401228173,Pittsburgh Pirates,St. Louis Cardinals,79,0.036680
MLB,MLB,2021,2021-06-24,401228168,401228168,Chicago Cubs,Los Angeles Dodgers,70,0.036760
MLB,MLB,2021,2021-06-25,401228181,401228181,Colorado Rockies,Milwaukee Brewers,85,0.076940
MLB,MLB,2021,2021-06-25,401320853,401320853,Philadelphia Phillies,New York Mets,64,0.075440
MLB,MLB,2021,2021-06-25,401228178,401228178,Baltimore Orioles,Toronto Blue Jays,84,0.076640
MLB,MLB,2021,2021-06-25,401228175,401228175,Los Angeles Angels,Tampa Bay Rays,71,0.050580
MLB,MLB,2021,2021-06-25,401228177,401228177,Atlanta Braves,Cincinnati Reds,73,0.067440
MLB,MLB,2021,2021-06-25,401228184,401228184,New York Yankees,Boston Red Sox,74,0.056620
MLB,MLB,2021,2021-06-25,401228189,401228189,Washington Nationals,Miami Marlins,77,0.020820
MLB,MLB,2021,2021-06-25,401228186,401228186,Philadelphia Phillies,New York Mets,59,0.066120
MLB,MLB,2021,2021-06-25,401228183,401228183,Kansas City Royals,Texas Rangers,74,0.035560
MLB,MLB,2021,2021-06-25,401228180,401228180,Cleveland Indians,Minnesota Twins,71,0.060200
MLB,MLB,2021,2021-06-25,401228188,401228188,Seattle Mariners,Chicago White Sox,83,0.044300
MLB,MLB,2021,2021-06-25,401228187,401228187,Pittsburgh Pirates,St. Louis Cardinals,80,0.069000
MLB,MLB,2021,2021-06-25,401228185,401228185,Oakland Athletics,San Francisco Giants,67,0.036260
MLB,MLB,2021,2021-06-25,401228176,401228176,Arizona Diamondbacks,San Diego Padres,87,0.034440
MLB,MLB,2021,2021-06-25,401228179,401228179,Chicago Cubs,Los Angeles Dodgers,76,0.042300
MLB,MLB,2021,2021-06-26,401341478,401341478,Houston Astros,Detroit Tigers,53,0.040720
MLB,MLB,2021,2021-06-26,401228203,401228203,Seattle Mariners,Chicago White Sox,70,0.063000
MLB,MLB,2021,2021-06-26,401228202,401228202,Pittsburgh Pirates,St. Louis Cardinals,67,0.035360
MLB,MLB,2021,2021-06-26,401228193,401228193,Baltimore Orioles,Toronto Blue Jays,78,0.017180
MLB,MLB,2021,2021-06-26,401228198,401228198,Kansas City Royals,Texas Rangers,77,0.022440
MLB,MLB,2021,2021-06-26,401228190,401228190,Los Angeles Angels,Tampa Bay Rays,78,0.042540
MLB,MLB,2021,2021-06-26,401228192,401228192,Atlanta Braves,Cincinnati Reds,68,0.032820
MLB,MLB,2021,2021-06-26,401228196,401228196,Colorado Rockies,Milwaukee Brewers,81,0.066260
MLB,MLB,2021,2021-06-26,401228201,401228201,Philadelphia Phillies,New York Mets,74,0.077740
MLB,MLB,2021,2021-06-26,401228204,401228204,Washington Nationals,Miami Marlins,69,0.052920
MLB,MLB,2021,2021-06-26,401228197,401228197,Houston Astros,Detroit Tigers,54,0.058020
MLB,MLB,2021,2021-06-26,401228194,401228194,Chicago Cubs,Los Angeles Dodgers,70,0.054260
MLB,MLB,2021,2021-06-26,401228199,401228199,New York Yankees,Boston Red Sox,73,0.031440
MLB,MLB,2021,2021-06-26,401228200,401228200,Oakland Athletics,San Francisco Giants,83,0.101160
MLB,MLB,2021,2021-06-26,401228191,401228191,Arizona Diamondbacks,San Diego Padres,83,0.026400
MLB,MLB,2021,2021-06-27,401228203,401228203,Seattle Mariners,Chicago White Sox,70,0.063000
MLB,MLB,2021,2021-06-27,401228208,401228208,Baltimore Orioles,Toronto Blue Jays,73,0.049060
MLB,MLB,2021,2021-06-27,401228205,401228205,Los Angeles Angels,Tampa Bay Rays,75,0.076560
MLB,MLB,2021,2021-06-27,401228207,401228207,Atlanta Braves,Cincinnati Reds,68,0.034440
MLB,MLB,2021,2021-06-27,401228212,401228212,Houston Astros,Detroit Tigers,77,0.073700
MLB,MLB,2021,2021-06-27,401228214,401228214,New York Yankees,Boston Red Sox,75,0.024580
MLB,MLB,2021,2021-06-27,401228216,401228216,Philadelphia Phillies,New York Mets,75,0.029320
MLB,MLB,2021,2021-06-27,401228219,401228219,Washington Nationals,Miami Marlins,70,0.040160
MLB,MLB,2021,2021-06-27,401228210,401228210,Cleveland Indians,Minnesota Twins,74,0.023800
MLB,MLB,2021,2021-06-27,401228211,401228211,Colorado Rockies,Milwaukee Brewers,66,0.028140
MLB,MLB,2021,2021-06-27,401228217,401228217,Pittsburgh Pirates,St. Louis Cardinals,73,0.024120
MLB,MLB,2021,2021-06-27,401228213,401228213,Kansas City Royals,Texas Rangers,69,0.043560
MLB,MLB,2021,2021-06-27,401228215,401228215,Oakland Athletics,San Francisco Giants,76,0.030220
MLB,MLB,2021,2021-06-27,401228206,401228206,Arizona Diamondbacks,San Diego Padres,74,0.056900
MLB,MLB,2021,2021-06-27,401228218,401228218,Seattle Mariners,Chicago White Sox,64,0.026640
MLB,MLB,2021,2021-06-27,401228209,401228209,Chicago Cubs,Los Angeles Dodgers,67,0.010500
MLB,MLB,2021,2021-06-28,401228227,401228227,Pittsburgh Pirates,Colorado Rockies,69,0.038960
MLB,MLB,2021,2021-06-28,401332361,401332361,Philadelphia Phillies,Cincinnati Reds,80,0.055440
MLB,MLB,2021,2021-06-28,401228220,401228220,Los Angeles Angels,New York Yankees,72,0.055640
MLB,MLB,2021,2021-06-28,401319235,401319235,New York Mets,Washington Nationals,76,0.025440
MLB,MLB,2021,2021-06-28,401228224,401228224,Detroit Tigers,Cleveland Indians,79,0.017580
MLB,MLB,2021,2021-06-28,401228225,401228225,Kansas City Royals,Boston Red Sox,71,0.057940
MLB,MLB,2021,2021-06-28,401228222,401228222,Baltimore Orioles,Houston Astros,91,0.087220
MLB,MLB,2021,2021-06-28,401228223,401228223,Chicago Cubs,Milwaukee Brewers,84,0.060480
MLB,MLB,2021,2021-06-28,401228221,401228221,Arizona Diamondbacks,St. Louis Cardinals,75,0.056740
MLB,MLB,2021,2021-06-28,401228228,401228228,San Francisco Giants,Los Angeles Dodgers,70,0.042780
MLB,MLB,2021,2021-06-29,401228229,401228229,Los Angeles Angels,New York Yankees,81,0.038160
MLB,MLB,2021,2021-06-29,401228235,401228235,Miami Marlins,Philadelphia Phillies,69,0.031000
MLB,MLB,2021,2021-06-29,401228242,401228242,Tampa Bay Rays,Washington Nationals,67,0.040860
MLB,MLB,2021,2021-06-29,401228240,401228240,Seattle Mariners,Toronto Blue Jays,79,0.043300
MLB,MLB,2021,2021-06-29,401228234,401228234,Kansas City Royals,Boston Red Sox,81,0.077200
MLB,MLB,2021,2021-06-29,401228239,401228239,San Diego Padres,Cincinnati Reds,84,0.066320
MLB,MLB,2021,2021-06-29,401228237,401228237,New York Mets,Atlanta Braves,73,0.050120
MLB,MLB,2021,2021-06-29,401228231,401228231,Baltimore Orioles,Houston Astros,88,0.061380
MLB,MLB,2021,2021-06-29,401228232,401228232,Chicago Cubs,Milwaukee Brewers,72,0.052420
MLB,MLB,2021,2021-06-29,401228236,401228236,Minnesota Twins,Chicago White Sox,72,0.046860
MLB,MLB,2021,2021-06-29,401228230,401228230,Arizona Diamondbacks,St. Louis Cardinals,73,0.066920
MLB,MLB,2021,2021-06-29,401228238,401228238,Pittsburgh Pirates,Colorado Rockies,66,0.016720
MLB,MLB,2021,2021-06-29,401228243,401228243,Texas Rangers,Oakland Athletics,72,0.056120
MLB,MLB,2021,2021-06-29,401228241,401228241,San Francisco Giants,Los Angeles Dodgers,66,0.028820
MLB,MLB,2021,2021-06-30,401228245,401228245,Arizona Diamondbacks,St. Louis Cardinals,79,0.033480
MLB,MLB,2021,2021-06-30,401228247,401228247,Chicago Cubs,Milwaukee Brewers,88,0.042780
MLB,MLB,2021,2021-06-30,401228253,401228253,Pittsburgh Pirates,Colorado Rockies,76,0.041200
MLB,MLB,2021,2021-06-30,401228256,401228256,Tampa Bay Rays,Washington Nationals,88,0.048280
MLB,MLB,2021,2021-06-30,401228248,401228248,Detroit Tigers,Cleveland Indians,67,0.064640
MLB,MLB,2021,2021-06-30,401228244,401228244,Los Angeles Angels,New York Yankees,86,0.057840
MLB,MLB,2021,2021-06-30,401228250,401228250,Miami Marlins,Philadelphia Phillies,87,0.045400
MLB,MLB,2021,2021-06-30,401228255,401228255,Seattle Mariners,Toronto Blue Jays,90,0.114740
MLB,MLB,2021,2021-06-30,401228249,401228249,Kansas City Royals,Boston Red Sox,68,0.037180
MLB,MLB,2021,2021-06-30,401228254,401228254,San Diego Padres,Cincinnati Reds,48,0.040560
MLB,MLB,2021,2021-06-30,401228252,401228252,New York Mets,Atlanta Braves,83,0.023300
MLB,MLB,2021,2021-06-30,401228246,401228246,Baltimore Orioles,Houston Astros,73,0.054960
MLB,MLB,2021,2021-06-30,401228251,401228251,Minnesota Twins,Chicago White Sox,75,0.022860
MLB,MLB,2021,2021-06-30,401228257,401228257,Texas Rangers,Oakland Athletics,65,0.018260
MLB,MLB,2021,2021-06-30,401341953,401341953,Detroit Tigers,Cleveland Indians,60,0.041300
MLB,MLB,2021,2021-07-01,401228267,401228267,Seattle Mariners,Toronto Blue Jays,77,0.034840
MLB,MLB,2021,2021-07-01,401228260,401228260,Kansas City Royals,Boston Red Sox,80,0.020520
MLB,MLB,2021,2021-07-01,401228264,401228264,Minnesota Twins,Chicago White Sox,83,0.059740
MLB,MLB,2021,2021-07-01,401228270,401228270,Texas Rangers,Oakland Athletics,80,0.037240
MLB,MLB,2021,2021-07-01,401228261,401228261,Los Angeles Dodgers,Washington Nationals,46,0.031320
MLB,MLB,2021,2021-07-01,401228263,401228263,Milwaukee Brewers,Pittsburgh Pirates,75,0.022200
MLB,MLB,2021,2021-07-01,401228259,401228259,Houston Astros,Cleveland Indians,75,0.040360
MLB,MLB,2021,2021-07-01,401228266,401228266,San Diego Padres,Cincinnati Reds,86,0.107040
MLB,MLB,2021,2021-07-01,401228265,401228265,New York Mets,Atlanta Braves,74,0.061560
MLB,MLB,2021,2021-07-01,401228269,401228269,St. Louis Cardinals,Colorado Rockies,70,0.067080
MLB,MLB,2021,2021-07-01,401228268,401228268,San Francisco Giants,Arizona Diamondbacks,70,0.052200
MLB,MLB,2021,2021-07-02,401228281,401228281,San Diego Padres,Philadelphia Phillies,73,0.049080
MLB,MLB,2021,2021-07-02,401228276,401228276,Los Angeles Dodgers,Washington Nationals,78,0.041200
MLB,MLB,2021,2021-07-02,401228278,401228278,Milwaukee Brewers,Pittsburgh Pirates,72,0.026840
MLB,MLB,2021,2021-07-02,401228284,401228284,Tampa Bay Rays,Toronto Blue Jays,74,0.016480
MLB,MLB,2021,2021-07-02,401228273,401228273,Chicago White Sox,Detroit Tigers,80,0.037600
