sport,league,season_year,date,event_id,competition_id,away_team,home_team,num_wp_points,ei_raw
NCAAF,NCAAF,2021,10/23/2021,401282821,401282821,Wisconsin Badgers,Purdue Boilermakers,162,0.075282
NCAAF,NCAAF,2021,10/23/2021,401282112,401282112,Arkansas-Pine Bluff Golden Lions,Arkansas Razorbacks,156,0.000614
NCAAF,NCAAF,2021,10/23/2021,401282663,401282663,Massachusetts Minutemen,Florida State Seminoles,155,0.004042
NCAAF,NCAAF,2021,10/23/2021,401282717,401282717,Illinois Fighting Illini,Penn State Nittany Lions,327,0.165754
NCAAF,NCAAF,2021,10/23/2021,401287928,401287928,Kansas State Wildcats,Texas Tech Red Raiders,150,0.126368
NCAAF,NCAAF,2021,10/23/2021,401309577,401309577,Northern Illinois Huskies,Central Michigan Chippewas,191,0.139162
NCAAF,NCAAF,2021,10/23/2021,401282668,401282668,Syracuse Orange,Virginia Tech Hokies,183,0.148202
NCAAF,NCAAF,2021,10/23/2021,401309576,401309576,Kent State Golden Flashes,Ohio Bobcats,202,0.066114
NCAAF,NCAAF,2021,10/23/2021,401309625,401309625,Texas State Bobcats,Georgia State Panthers,205,0.083864
NCAAF,NCAAF,2021,10/23/2021,401328001,401328001,Jacksonville State Gamecocks,Sam Houston Bearkats,188,0.031182
NCAAF,NCAAF,2021,10/23/2021,401328179,401328179,James Madison Dukes,Delaware Blue Hens,180,0.080508
NCAAF,NCAAF,2021,10/23/2021,401282113,401282113,LSU Tigers,Ole Miss Rebels,185,0.050366
NCAAF,NCAAF,2021,10/23/2021,401282238,401282238,Rice Owls,UAB Blazers,161,0.111426
NCAAF,NCAAF,2021,10/23/2021,401282767,401282767,Maryland Terrapins,Minnesota Golden Gophers,160,0.033552
NCAAF,NCAAF,2021,10/23/2021,401308838,401308838,Miami (OH) RedHawks,Ball State Cardinals,165,0.100544
NCAAF,NCAAF,2021,10/23/2021,401309573,401309573,Western Michigan Broncos,Toledo Rockets,183,0.082244
NCAAF,NCAAF,2021,10/23/2021,401309575,401309575,Buffalo Bulls,Akron Zips,43,0.086572
NCAAF,NCAAF,2021,10/23/2021,401309878,401309878,Colorado Buffaloes,California Golden Bears,159,0.026368
NCAAF,NCAAF,2021,10/23/2021,401309881,401309881,BYU Cougars,Washington State Cougars,157,0.092112
NCAAF,NCAAF,2021,10/23/2021,401310726,401310726,New Mexico Lobos,Wyoming Cowboys,153,0.071256
NCAAF,NCAAF,2021,10/23/2021,401328356,401328356,Missouri State Bears,North Dakota State Bison,167,0.130654
NCAAF,NCAAF,2021,10/23/2021,401282115,401282115,Mississippi State Bulldogs,Vanderbilt Commodores,163,0.010794
NCAAF,NCAAF,2021,10/23/2021,401282240,401282240,Liberty Flames,North Texas Mean Green,204,0.146196
NCAAF,NCAAF,2021,10/23/2021,401282664,401282664,Boston College Eagles,Louisville Cardinals,169,0.063012
NCAAF,NCAAF,2021,10/23/2021,401301028,401301028,East Carolina Pirates,Houston Cougars,191,0.086346
NCAAF,NCAAF,2021,10/23/2021,401328113,401328113,Kennesaw State Owls,Campbell Fighting Camels,32,0.055396
NCAAF,NCAAF,2021,10/23/2021,401301029,401301029,Temple Owls,South Florida Bulls,155,0.058598
NCAAF,NCAAF,2021,10/23/2021,401309626,401309626,South Alabama Jaguars,UL Monroe Warhawks,183,0.124098
NCAAF,NCAAF,2021,10/23/2021,401310727,401310727,Nevada Wolf Pack,Fresno State Bulldogs,206,0.080204
NCAAF,NCAAF,2021,10/23/2021,401282667,401282667,Georgia Tech Yellow Jackets,Virginia Cavaliers,192,0.065766
NCAAF,NCAAF,2021,10/23/2021,401282730,401282730,Ohio State Buckeyes,Indiana Hoosiers,155,0.008874
NCAAF,NCAAF,2021,10/23/2021,401287927,401287927,West Virginia Mountaineers,TCU Horned Frogs,173,0.085044
NCAAF,NCAAF,2021,10/23/2021,401309880,401309880,Utah Utes,Oregon State Beavers,168,0.110302
NCAAF,NCAAF,2021,10/23/2021,401310728,401310728,New Mexico State Aggies,Hawai'i Rainbow Warriors,200,0.041928
NCAAF,NCAAF,2021,10/28/2021,401309627,401309627,Troy Trojans,Coastal Carolina Chanticleers,178,0.043474
NCAAF,NCAAF,2021,10/28/2021,401301033,401301033,South Florida Bulls,East Carolina Pirates,171,0.086416
NCAAF,NCAAF,2021,10/29/2021,401301030,401301030,Navy Midshipmen,Tulsa Golden Hurricane,156,0.068866
NCAAF,NCAAF,2021,10/29/2021,401310734,401310734,UNLV Rebels,Nevada Wolf Pack,172,0.010426
NCAAF,NCAAF,2021,10/30/2021,401282117,401282117,Georgia Bulldogs,Florida Gators,162,0.027634
NCAAF,NCAAF,2021,10/30/2021,401301032,401301032,Cincinnati Bearcats,Tulane Green Wave,155,0.035584
NCAAF,NCAAF,2021,10/30/2021,401287931,401287931,Texas Tech Red Raiders,Oklahoma Sooners,163,0.056016
NCAAF,NCAAF,2021,10/30/2021,401282814,401282814,Penn State Nittany Lions,Ohio State Buckeyes,199,0.079522
NCAAF,NCAAF,2021,10/30/2021,401282777,401282777,Michigan Wolverines,Michigan State Spartans,208,0.180456
NCAAF,NCAAF,2021,10/30/2021,401309884,401309884,Colorado Buffaloes,Oregon Ducks,176,0.008404
NCAAF,NCAAF,2021,10/30/2021,401282763,401282763,Iowa Hawkeyes,Wisconsin Badgers,166,0.043334
NCAAF,NCAAF,2021,10/30/2021,401282673,401282673,North Carolina Tar Heels,Notre Dame Fighting Irish,189,0.081606
NCAAF,NCAAF,2021,10/30/2021,401282118,401282118,Kentucky Wildcats,Mississippi State Bulldogs,165,0.059474
NCAAF,NCAAF,2021,10/30/2021,401282676,401282676,Duke Blue Devils,Wake Forest Demon Deacons,183,0.009544
NCAAF,NCAAF,2021,10/30/2021,401287932,401287932,Kansas Jayhawks,Oklahoma State Cowboys,163,0.002322
NCAAF,NCAAF,2021,10/30/2021,401287929,401287929,Texas Longhorns,Baylor Bears,179,0.120004
NCAAF,NCAAF,2021,10/30/2021,401282674,401282674,Miami Hurricanes,Pittsburgh Panthers,201,0.143532
NCAAF,NCAAF,2021,10/30/2021,401287933,401287933,Iowa State Cyclones,West Virginia Mountaineers,181,0.125358
NCAAF,NCAAF,2021,10/30/2021,401282669,401282669,Virginia Cavaliers,BYU Cougars,190,0.102716
NCAAF,NCAAF,2021,10/30/2021,401282671,401282671,Virginia Tech Hokies,Georgia Tech Yellow Jackets,165,0.088512
NCAAF,NCAAF,2021,10/30/2021,401282719,401282719,Rutgers Scarlet Knights,Illinois Fighting Illini,165,0.090654
NCAAF,NCAAF,2021,10/30/2021,401282726,401282726,Indiana Hoosiers,Maryland Terrapins,203,0.11232
NCAAF,NCAAF,2021,10/30/2021,401286297,401286297,Massachusetts Minutemen,Liberty Flames,181,0.001744
NCAAF,NCAAF,2021,10/30/2021,401301031,401301031,UCF Knights,Temple Owls,160,0.019644
NCAAF,NCAAF,2021,10/30/2021,401309578,401309578,Bowling Green Falcons,Buffalo Bulls,207,0.232262
NCAAF,NCAAF,2021,10/30/2021,401309631,401309631,Texas State Bobcats,Louisiana Ragin' Cajuns,154,0.01584
NCAAF,NCAAF,2021,10/30/2021,401327984,401327984,Dixie State Trailblazers,Delaware Blue Hens,169,0.080628
NCAAF,NCAAF,2021,10/30/2021,401328129,401328129,Gardner-Webb Runnin' Bulldogs,Kennesaw State Owls,185,0.160414
NCAAF,NCAAF,2021,10/30/2021,401282246,401282246,North Texas Mean Green,Rice Owls,185,0.171078
NCAAF,NCAAF,2021,10/30/2021,401327973,401327973,Central Arkansas Bears,Jacksonville State Gamecocks,179,0.062256
NCAAF,NCAAF,2021,10/30/2021,401328188,401328188,Elon Phoenix,James Madison Dukes,166,0.038208
NCAAF,NCAAF,2021,10/30/2021,401282119,401282119,Missouri Tigers,Vanderbilt Commodores,185,0.091032
NCAAF,NCAAF,2021,10/30/2021,401309885,401309885,Washington State Cougars,Arizona State Sun Devils,178,0.050618
NCAAF,NCAAF,2021,10/30/2021,401310731,401310731,Hawai'i Rainbow Warriors,Utah State Aggies,212,0.064204
NCAAF,NCAAF,2021,10/30/2021,401328357,401328357,North Dakota Fighting Hawks,Missouri State Bears,164,0.112612
NCAAF,NCAAF,2021,10/30/2021,401282242,401282242,Florida International Panthers,Marshall Thundering Herd,37,0.070784
NCAAF,NCAAF,2021,10/30/2021,401282244,401282244,Louisiana Tech Bulldogs,Old Dominion Monarchs,180,0.142724
NCAAF,NCAAF,2021,10/30/2021,401282245,401282245,Southern Miss Golden Eagles,Middle Tennessee Blue Raiders,175,0.03807
NCAAF,NCAAF,2021,10/30/2021,401282670,401282670,Florida State Seminoles,Clemson Tigers,178,0.098818
NCAAF,NCAAF,2021,10/30/2021,401282675,401282675,Boston College Eagles,Syracuse Orange,172,0.082894
NCAAF,NCAAF,2021,10/30/2021,401282795,401282795,Minnesota Golden Gophers,Northwestern Wildcats,155,0.034838
NCAAF,NCAAF,2021,10/30/2021,401282801,401282801,Purdue Boilermakers,Nebraska Cornhuskers,179,0.089318
NCAAF,NCAAF,2021,10/30/2021,401287930,401287930,TCU Horned Frogs,Kansas State Wildcats,37,0.110256
NCAAF,NCAAF,2021,10/30/2021,401309628,401309628,UL Monroe Warhawks,Appalachian State Mountaineers,180,0.003752
NCAAF,NCAAF,2021,10/30/2021,401282241,401282241,Charlotte 49ers,Western Kentucky Hilltoppers,156,0.020986
NCAAF,NCAAF,2021,10/30/2021,401310732,401310732,Wyoming Cowboys,San José State Spartans,158,0.090658
NCAAF,NCAAF,2021,10/30/2021,401309629,401309629,Arkansas State Red Wolves,South Alabama Jaguars,175,0.024506
NCAAF,NCAAF,2021,10/30/2021,401282243,401282243,UTEP Miners,Florida Atlantic Owls,126,0.053364
NCAAF,NCAAF,2021,10/30/2021,401282116,401282116,Ole Miss Rebels,Auburn Tigers,201,0.076518
NCAAF,NCAAF,2021,10/30/2021,401301034,401301034,SMU Mustangs,Houston Cougars,181,0.125742
NCAAF,NCAAF,2021,10/30/2021,401309882,401309882,Oregon State Beavers,California Golden Bears,169,0.071328
NCAAF,NCAAF,2021,10/30/2021,401309886,401309886,Arizona Wildcats,USC Trojans,204,0.023482
NCAAF,NCAAF,2021,10/30/2021,401310730,401310730,Boise State Broncos,Colorado State Rams,198,0.112612
NCAAF,NCAAF,2021,10/30/2021,401328013,401328013,Sam Houston Bearkats,Tarleton Texans,187,0.074538
NCAAF,NCAAF,2021,10/30/2021,401282672,401282672,Louisville Cardinals,NC State Wolfpack,175,0.086402
NCAAF,NCAAF,2021,10/30/2021,401309887,401309887,UCLA Bruins,Utah Utes,190,0.037504
NCAAF,NCAAF,2021,10/30/2021,401309883,401309883,Washington Huskies,Stanford Cardinal,168,0.105914
NCAAF,NCAAF,2021,10/30/2021,401310733,401310733,Fresno State Bulldogs,San Diego State Aztecs,192,0.064346
NCAAF,NCAAF,2021,11/2/2021,401309579,401309579,Ball State Cardinals,Akron Zips,36,0.09959
NCAAF,NCAAF,2021,11/2/2021,401308839,401308839,Miami (OH) RedHawks,Ohio Bobcats,197,0.069678
NCAAF,NCAAF,2021,11/2/2021,401309580,401309580,Eastern Michigan Eagles,Toledo Rockets,205,0.088652
NCAAF,NCAAF,2021,11/3/2021,401309581,401309581,Central Michigan Chippewas,Western Michigan Broncos,175,0.071946
NCAAF,NCAAF,2021,11/3/2021,401309582,401309582,Northern Illinois Huskies,Kent State Golden Flashes,220,0.107624
NCAAF,NCAAF,2021,11/4/2021,401309632,401309632,Georgia State Panthers,Louisiana Ragin' Cajuns,174,0.099742
NCAAF,NCAAF,2021,11/5/2021,401282677,401282677,Virginia Tech Hokies,Boston College Eagles,157,0.039618
NCAAF,NCAAF,2021,11/5/2021,401309888,401309888,Utah Utes,Stanford Cardinal,152,0.01277
NCAAF,NCAAF,2021,11/6/2021,401282122,401282122,Missouri Tigers,Georgia Bulldogs,169,0.003704
NCAAF,NCAAF,2021,11/6/2021,401282120,401282120,LSU Tigers,Alabama Crimson Tide,177,0.064716
NCAAF,NCAAF,2021,11/6/2021,401282787,401282787,Michigan State Spartans,Purdue Boilermakers,193,0.0823
NCAAF,NCAAF,2021,11/6/2021,401309890,401309890,Oregon Ducks,Washington Huskies,173,0.05649
NCAAF,NCAAF,2021,11/6/2021,401282799,401282799,Ohio State Buckeyes,Nebraska Cornhuskers,198,0.05745
NCAAF,NCAAF,2021,11/6/2021,401282727,401282727,Indiana Hoosiers,Michigan Wolverines,161,0.017482
NCAAF,NCAAF,2021,11/6/2021,401282682,401282682,Wake Forest Demon Deacons,North Carolina Tar Heels,220,0.121988
NCAAF,NCAAF,2021,11/6/2021,401282710,401282710,Navy Midshipmen,Notre Dame Fighting Irish,160,0.015496
NCAAF,NCAAF,2021,11/6/2021,401287937,401287937,Oklahoma State Cowboys,West Virginia Mountaineers,157,0.049252
NCAAF,NCAAF,2021,11/6/2021,401287936,401287936,Baylor Bears,TCU Horned Frogs,179,0.136792
NCAAF,NCAAF,2021,11/6/2021,401282126,401282126,Auburn Tigers,Texas A&M Aggies,177,0.067366
NCAAF,NCAAF,2021,11/6/2021,401309914,401309914,Idaho State Bengals,BYU Cougars,188,0.000634
NCAAF,NCAAF,2021,11/6/2021,401282124,401282124,Liberty Flames,Ole Miss Rebels,179,0.02298
NCAAF,NCAAF,2021,11/6/2021,401282123,401282123,Tennessee Volunteers,Kentucky Wildcats,184,0.12402
NCAAF,NCAAF,2021,11/6/2021,401282679,401282679,NC State Wolfpack,Florida State Seminoles,183,0.05171
NCAAF,NCAAF,2021,11/6/2021,401282824,401282824,Wisconsin Badgers,Rutgers Scarlet Knights,163,0.028806
NCAAF,NCAAF,2021,11/6/2021,401282757,401282757,Iowa Hawkeyes,Northwestern Wildcats,186,0.054724
NCAAF,NCAAF,2021,11/6/2021,401310735,401310735,Boise State Broncos,Fresno State Bulldogs,186,0.056888
NCAAF,NCAAF,2021,11/6/2021,401310739,401310739,San Diego State Aztecs,Hawai'i Rainbow Warriors,167,0.063896
NCAAF,NCAAF,2021,11/6/2021,401282678,401282678,Pittsburgh Panthers,Duke Blue Devils,225,0.037126
NCAAF,NCAAF,2021,11/6/2021,401310253,401310253,Army Black Knights,Air Force Falcons,158,0.126282
NCAAF,NCAAF,2021,11/6/2021,401282250,401282250,Louisiana Tech Bulldogs,UAB Blazers,183,0.076362
NCAAF,NCAAF,2021,11/6/2021,401282720,401282720,Illinois Fighting Illini,Minnesota Golden Gophers,162,0.051314
NCAAF,NCAAF,2021,11/6/2021,401287935,401287935,Kansas State Wildcats,Kansas Jayhawks,151,0.008024
NCAAF,NCAAF,2021,11/6/2021,401301039,401301039,SMU Mustangs,Memphis Tigers,185,0.169484
NCAAF,NCAAF,2021,11/6/2021,401328141,401328141,Kennesaw State Owls,Robert Morris Colonials,157,0.009788
NCAAF,NCAAF,2021,11/6/2021,401282681,401282681,Georgia Tech Yellow Jackets,Miami Hurricanes,188,0.121344
NCAAF,NCAAF,2021,11/6/2021,401327985,401327985,Dixie State Trailblazers,Sam Houston Bearkats,185,0.000872
NCAAF,NCAAF,2021,11/6/2021,401328180,401328180,William & Mary Tribe,Delaware Blue Hens,155,0.039516
NCAAF,NCAAF,2021,11/6/2021,401328358,401328358,Missouri State Bears,Southern Illinois Salukis,196,0.108664
NCAAF,NCAAF,2021,11/6/2021,401309633,401309633,Appalachian State Mountaineers,Arkansas State Red Wolves,161,0.022398
NCAAF,NCAAF,2021,11/6/2021,401328002,401328002,Abilene Christian Wildcats,Jacksonville State Gamecocks,174,0.05038
NCAAF,NCAAF,2021,11/6/2021,401282252,401282252,North Texas Mean Green,Southern Miss Golden Eagles,182,0.090862
NCAAF,NCAAF,2021,11/6/2021,401301035,401301035,Temple Owls,East Carolina Pirates,171,0.013088
NCAAF,NCAAF,2021,11/6/2021,401309635,401309635,UL Monroe Warhawks,Texas State Bobcats,207,0.109488
NCAAF,NCAAF,2021,11/6/2021,401309889,401309889,California Golden Bears,Arizona Wildcats,177,0.109246
NCAAF,NCAAF,2021,11/6/2021,401282247,401282247,Rice Owls,Charlotte 49ers,168,0.167312
NCAAF,NCAAF,2021,11/6/2021,401282251,401282251,Middle Tennessee Blue Raiders,Western Kentucky Hilltoppers,195,0.029532
NCAAF,NCAAF,2021,11/6/2021,401282768,401282768,Penn State Nittany Lions,Maryland Terrapins,201,0.0943
NCAAF,NCAAF,2021,11/6/2021,401286303,401286303,Rhode Island Rams,Massachusetts Minutemen,167,0.061918
NCAAF,NCAAF,2021,11/6/2021,401301037,401301037,Tulsa Golden Hurricane,Cincinnati Bearcats,184,0.03606
NCAAF,NCAAF,2021,11/6/2021,401309636,401309636,South Alabama Jaguars,Troy Trojans,169,0.077792
NCAAF,NCAAF,2021,11/6/2021,401310736,401310736,Colorado State Rams,Wyoming Cowboys,188,0.09233
NCAAF,NCAAF,2021,11/6/2021,401328115,401328115,Campbell Fighting Camels,James Madison Dukes,175,0.033536
NCAAF,NCAAF,2021,11/6/2021,401282121,401282121,Mississippi State Bulldogs,Arkansas Razorbacks,195,0.176788
NCAAF,NCAAF,2021,11/6/2021,401310738,401310738,Utah State Aggies,New Mexico State Aggies,184,0.066204
NCAAF,NCAAF,2021,11/6/2021,401301036,401301036,Tulane Green Wave,UCF Knights,155,0.111762
NCAAF,NCAAF,2021,11/6/2021,401282249,401282249,Marshall Thundering Herd,Florida Atlantic Owls,10,0.018638
NCAAF,NCAAF,2021,11/6/2021,401309634,401309634,Coastal Carolina Chanticleers,Georgia Southern Eagles,153,0.016162
NCAAF,NCAAF,2021,11/6/2021,401282248,401282248,Old Dominion Monarchs,Florida International Panthers,193,0.07557
NCAAF,NCAAF,2021,11/6/2021,401309891,401309891,Oregon State Beavers,Colorado Buffaloes,183,0.219624
NCAAF,NCAAF,2021,11/6/2021,401310737,401310737,UNLV Rebels,New Mexico Lobos,161,0.085722
NCAAF,NCAAF,2021,11/6/2021,401282125,401282125,Florida Gators,South Carolina Gamecocks,160,0.047868
NCAAF,NCAAF,2021,11/6/2021,401282680,401282680,Clemson Tigers,Louisville Cardinals,178,0.152338
NCAAF,NCAAF,2021,11/6/2021,401287934,401287934,Texas Longhorns,Iowa State Cyclones,189,0.071138
NCAAF,NCAAF,2021,11/6/2021,401301038,401301038,Houston Cougars,South Florida Bulls,190,0.08742
NCAAF,NCAAF,2021,11/6/2021,401310740,401310740,San José State Spartans,Nevada Wolf Pack,210,0.136908
NCAAF,NCAAF,2021,11/6/2021,401282253,401282253,UTSA Roadrunners,UTEP Miners,172,0.015496
NCAAF,NCAAF,2021,11/6/2021,401309892,401309892,USC Trojans,Arizona State Sun Devils,176,0.086838
NCAAF,NCAAF,2021,11/9/2021,401308840,401308840,Buffalo Bulls,Miami (OH) RedHawks,170,0.051348
NCAAF,NCAAF,2021,11/9/2021,401309584,401309584,Akron Zips,Western Michigan Broncos,203,0.113726
NCAAF,NCAAF,2021,11/9/2021,401309583,401309583,Ohio Bobcats,Eastern Michigan Eagles,169,0.07251
NCAAF,NCAAF,2021,11/10/2021,401309585,401309585,Toledo Rockets,Bowling Green Falcons,177,0.020364
NCAAF,NCAAF,2021,11/10/2021,401309587,401309587,Ball State Cardinals,Northern Illinois Huskies,188,0.126748
NCAAF,NCAAF,2021,11/10/2021,401309586,401309586,Kent State Golden Flashes,Central Michigan Chippewas,190,0.066846
NCAAF,NCAAF,2021,11/11/2021,401282683,401282683,North Carolina Tar Heels,Pittsburgh Panthers,198,0.090682
NCAAF,NCAAF,2021,11/12/2021,401301040,401301040,Cincinnati Bearcats,South Florida Bulls,183,0.018406
NCAAF,NCAAF,2021,11/12/2021,401310742,401310742,Wyoming Cowboys,Boise State Broncos,157,0.040866
NCAAF,NCAAF,2021,11/13/2021,401282133,401282133,Georgia Bulldogs,Tennessee Volunteers,194,0.030068
NCAAF,NCAAF,2021,11/13/2021,401282127,401282127,New Mexico State Aggies,Alabama Crimson Tide,174,0.000262
NCAAF,NCAAF,2021,11/13/2021,401309895,401309895,Washington State Cougars,Oregon Ducks,164,0.042064
NCAAF,NCAAF,2021,11/13/2021,401282812,401282812,Purdue Boilermakers,Ohio State Buckeyes,175,0.007718
NCAAF,NCAAF,2021,11/13/2021,401282780,401282780,Michigan Wolverines,Penn State Nittany Lions,196,0.121608
NCAAF,NCAAF,2021,11/13/2021,401287938,401287938,Oklahoma Sooners,Baylor Bears,214,0.09407
NCAAF,NCAAF,2021,11/13/2021,401282688,401282688,Notre Dame Fighting Irish,Virginia Cavaliers,150,0.02497
NCAAF,NCAAF,2021,11/13/2021,401282131,401282131,Texas A&M Aggies,Ole Miss Rebels,212,0.080602
NCAAF,NCAAF,2021,11/13/2021,401282690,401282690,NC State Wolfpack,Wake Forest Demon Deacons,228,0.127492
NCAAF,NCAAF,2021,11/13/2021,401282128,401282128,Mississippi State Bulldogs,Auburn Tigers,186,0.05484
NCAAF,NCAAF,2021,11/13/2021,401282806,401282806,Northwestern Wildcats,Wisconsin Badgers,162,0.010536
NCAAF,NCAAF,2021,11/13/2021,401282762,401282762,Minnesota Golden Gophers,Iowa Hawkeyes,175,0.094278
NCAAF,NCAAF,2021,11/13/2021,401310746,401310746,Nevada Wolf Pack,San Diego State Aztecs,181,0.173848
NCAAF,NCAAF,2021,11/13/2021,401282260,401282260,Southern Miss Golden Eagles,UTSA Roadrunners,156,0.069998
NCAAF,NCAAF,2021,11/13/2021,401309896,401309896,Utah Utes,Arizona Wildcats,177,0.082086
NCAAF,NCAAF,2021,11/13/2021,401282130,401282130,Arkansas Razorbacks,LSU Tigers,185,0.127772
NCAAF,NCAAF,2021,11/13/2021,401282129,401282129,Samford Bulldogs,Florida Gators,200,0.06858
NCAAF,NCAAF,2021,11/13/2021,401282684,401282684,UConn Huskies,Clemson Tigers,208,0.002274
NCAAF,NCAAF,2021,11/13/2021,401282687,401282687,Syracuse Orange,Louisville Cardinals,151,0.022956
NCAAF,NCAAF,2021,11/13/2021,401282728,401282728,Rutgers Scarlet Knights,Indiana Hoosiers,190,0.043308
NCAAF,NCAAF,2021,11/13/2021,401286304,401286304,Maine Black Bears,Massachusetts Minutemen,176,0.06551
NCAAF,NCAAF,2021,11/13/2021,401287939,401287939,West Virginia Mountaineers,Kansas State Wildcats,162,0.036104
NCAAF,NCAAF,2021,11/13/2021,401301041,401301041,UCF Knights,SMU Mustangs,189,0.04915
NCAAF,NCAAF,2021,11/13/2021,401301042,401301042,East Carolina Pirates,Memphis Tigers,186,0.136104
NCAAF,NCAAF,2021,11/13/2021,401301043,401301043,Houston Cougars,Temple Owls,168,0.010478
NCAAF,NCAAF,2021,11/13/2021,401310254,401310254,Bucknell Bison,Army Black Knights,152,0.000204
NCAAF,NCAAF,2021,11/13/2021,401327995,401327995,Eastern Kentucky Colonels,Sam Houston Bearkats,191,0.017466
NCAAF,NCAAF,2021,11/13/2021,401282259,401282259,Western Kentucky Hilltoppers,Rice Owls,177,0.009854
NCAAF,NCAAF,2021,11/13/2021,401309639,401309639,Georgia State Panthers,Coastal Carolina Chanticleers,179,0.100514
NCAAF,NCAAF,2021,11/13/2021,401328181,401328181,Delaware Blue Hens,Richmond Spiders,177,0.060422
NCAAF,NCAAF,2021,11/13/2021,401309637,401309637,South Alabama Jaguars,Appalachian State Mountaineers,171,0.026114
NCAAF,NCAAF,2021,11/13/2021,401309640,401309640,Georgia Southern Eagles,Texas State Bobcats,199,0.11509
NCAAF,NCAAF,2021,11/13/2021,401328142,401328142,Kennesaw State Owls,North Alabama Lions,154,0.110426
NCAAF,NCAAF,2021,11/13/2021,401328359,401328359,Northern Iowa Panthers,Missouri State Bears,163,0.079826
NCAAF,NCAAF,2021,11/13/2021,401282254,401282254,Charlotte 49ers,Louisiana Tech Bulldogs,178,0.055704
NCAAF,NCAAF,2021,11/13/2021,401282256,401282256,Florida Atlantic Owls,Old Dominion Monarchs,174,0.109954
NCAAF,NCAAF,2021,11/13/2021,401282257,401282257,UAB Blazers,Marshall Thundering Herd,178,0.09436
NCAAF,NCAAF,2021,11/13/2021,401282685,401282685,Miami Hurricanes,Florida State Seminoles,193,0.120168
NCAAF,NCAAF,2021,11/13/2021,401282686,401282686,Boston College Eagles,Georgia Tech Yellow Jackets,167,0.109728
NCAAF,NCAAF,2021,11/13/2021,401282689,401282689,Duke Blue Devils,Virginia Tech Hokies,180,0.020096
NCAAF,NCAAF,2021,11/13/2021,401287942,401287942,Iowa State Cyclones,Texas Tech Red Raiders,173,0.143608
NCAAF,NCAAF,2021,11/13/2021,401309641,401309641,Louisiana Ragin' Cajuns,Troy Trojans,178,0.072032
NCAAF,NCAAF,2021,11/13/2021,401328197,401328197,James Madison Dukes,William & Mary Tribe,184,0.060376
NCAAF,NCAAF,2021,11/13/2021,401282132,401282132,South Carolina Gamecocks,Missouri Tigers,176,0.095608
NCAAF,NCAAF,2021,11/13/2021,401282258,401282258,UTEP Miners,North Texas Mean Green,189,0.116186
NCAAF,NCAAF,2021,11/13/2021,401282771,401282771,Maryland Terrapins,Michigan State Spartans,186,0.024712
NCAAF,NCAAF,2021,11/13/2021,401301044,401301044,Tulsa Golden Hurricane,Tulane Green Wave,186,0.122922
NCAAF,NCAAF,2021,11/13/2021,401309638,401309638,Arkansas State Red Wolves,UL Monroe Warhawks,195,0.145196
NCAAF,NCAAF,2021,11/13/2021,401328003,401328003,Jacksonville State Gamecocks,Lamar Cardinals,165,0.041814
NCAAF,NCAAF,2021,11/13/2021,401309894,401309894,Stanford Cardinal,Oregon State Beavers,156,0.036358
NCAAF,NCAAF,2021,11/13/2021,401282134,401282134,Kentucky Wildcats,Vanderbilt Commodores,152,0.00534
NCAAF,NCAAF,2021,11/13/2021,401309897,401309897,Arizona State Sun Devils,Washington Huskies,175,0.082778
NCAAF,NCAAF,2021,11/13/2021,401310741,401310741,Air Force Falcons,Colorado State Rams,172,0.08451
NCAAF,NCAAF,2021,11/13/2021,401310743,401310743,New Mexico Lobos,Fresno State Bulldogs,163,0.004778
NCAAF,NCAAF,2021,11/13/2021,401287941,401287941,Kansas Jayhawks,Texas Longhorns,198,0.113862
NCAAF,NCAAF,2021,11/13/2021,401309898,401309898,Colorado Buffaloes,UCLA Bruins,187,0.094262
NCAAF,NCAAF,2021,11/13/2021,401310744,401310744,Utah State Aggies,San José State Spartans,183,0.061324
NCAAF,NCAAF,2021,11/16/2021,401309589,401309589,Toledo Rockets,Ohio Bobcats,200,0.061834
NCAAF,NCAAF,2021,11/16/2021,401309588,401309588,Western Michigan Broncos,Eastern Michigan Eagles,176,0.120952
NCAAF,NCAAF,2021,11/16/2021,401308841,401308841,Bowling Green Falcons,Miami (OH) RedHawks,163,0.02439
NCAAF,NCAAF,2021,11/17/2021,401309590,401309590,Northern Illinois Huskies,Buffalo Bulls,188,0.163664
NCAAF,NCAAF,2021,11/17/2021,401309591,401309591,Central Michigan Chippewas,Ball State Cardinals,144,0.185
NCAAF,NCAAF,2021,11/18/2021,401282691,401282691,Louisville Cardinals,Duke Blue Devils,176,0.014616
NCAAF,NCAAF,2021,11/19/2021,401310751,401310751,San Diego State Aztecs,UNLV Rebels,162,0.084498
NCAAF,NCAAF,2021,11/19/2021,401301045,401301045,Memphis Tigers,Houston Cougars,189,0.041784
NCAAF,NCAAF,2021,11/19/2021,401309899,401309899,Arizona Wildcats,Washington State Cougars,147,0.024004
NCAAF,NCAAF,2021,11/19/2021,401310747,401310747,Air Force Falcons,Nevada Wolf Pack,185,0.110162
NCAAF,NCAAF,2021,11/20/2021,401282136,401282136,Charleston Southern Buccaneers,Georgia Bulldogs,176,0.00007
NCAAF,NCAAF,2021,11/20/2021,401282135,401282135,Arkansas Razorbacks,Alabama Crimson Tide,191,0.038108
NCAAF,NCAAF,2021,11/20/2021,401309901,401309901,Oregon Ducks,Utah Utes,161,0.026562
